brand_name,model_name,store_name,store_id,price_brl,url,is_active,id,paddle_id,last_updated,version_id
Engage,Pursuit Pro1 Innovation 12.7Mm,Brazil Pickleball Store,21,1499.0,https://www.brazilpickleballstore.com.br/produtos/engage-pursuit-pro1-innovation-12-7mm/,True,122,f8853a0b-441b-4c05-8aa9-4b23e833576f,2026-03-22 20:49:20.361922,
Selkirk,Labs Project Boomstik Widebody 16Mm Regal - Edition Limited,Brazil Pickleball Store,21,2599.0,https://www.brazilpickleballstore.com.br/produtos/raquete-selkirk-labs-project-boomstik-widebody-16mm-regal-edition-limited-e77sm/,True,123,6b7baf29-3fc3-44ec-98f2-84c75162e083,2026-03-22 20:49:20.380172,
Slk,Era Enlongated,Brazil Pickleball Store,21,1889.0,https://www.brazilpickleballstore.com.br/produtos/raquete-slk-era-enlongated-16mm-wi1qi/,True,124,11b285a9-ff67-4b19-9b99-4fce9ae70541,2026-03-22 20:49:20.401228,
Proxr,Signature Series 13Mm,Brazil Pickleball Store,21,1082.0,https://www.brazilpickleballstore.com.br/produtos/raquete-proxr-signature-series-13mm/,True,125,bf4a8d0d-7e73-4063-b19a-0554813d7940,2026-03-22 20:49:20.423437,
Engage,Pursuit Pro1 Innovation 15.2Mm,Brazil Pickleball Store,21,1287.0,https://www.brazilpickleballstore.com.br/produtos/engage-pursuit-pro1-innovation-15-2mm/,True,126,72b92f16-42c9-47a9-b4e9-328a690f3746,2026-03-22 20:49:20.446146,
Selkirk,Labs Project Boomstik Enlongated 16Mm Regal - Edition Limited,Brazil Pickleball Store,21,2599.0,https://www.brazilpickleballstore.com.br/produtos/raquete-selkirk-labs-project-boomstik-enlongated-16mm-regal-edition-limited-q27dn/,True,127,13f654c8-78b8-49e6-b555-47f16ee53212,2026-03-22 20:49:20.465622,
Engage,Pursuit Pro1 Hybrid 12.7Mm,Brazil Pickleball Store,21,1549.0,https://www.brazilpickleballstore.com.br/produtos/engage-pursuit-pro1-hybrid-12-7mm/,True,128,e8933bf0-f7e9-459e-a0ce-8925a6cbe2fe,2026-03-22 20:49:20.486758,
Paddletek,Bantam Tko-C 14.3Mm,Brazil Pickleball Store,21,1499.0,https://www.brazilpickleballstore.com.br/produtos/raquete-paddletek-bantam-tko-c-14-3mm/,True,129,feecf56b-a637-4ff8-a25d-b38ff2ecf06b,2026-03-22 20:49:20.509974,
Paddletek,Tempest Reign V3,Brazil Pickleball Store,21,799.0,https://www.brazilpickleballstore.com.br/produtos/raquete-paddletek-tempest-reign-v3/,True,130,c28616f5-9bb6-4cb1-82ac-b06a500ca1ec,2026-03-22 20:49:20.533787,
Paddletek,Tempest Tko-C 14.3Mm,Brazil Pickleball Store,21,1199.0,https://www.brazilpickleballstore.com.br/produtos/raquete-paddletek-tempest-tko-c-14-3mm/,True,131,5bd6eee1-8e30-405e-a76a-12528c461c21,2026-03-22 20:49:20.557124,
Drop Shot,Kibo Comfort Pk,Drop Shot Brasil,22,799.9,https://www.dropshot.com.br/raquete-de-pickleball-drop-shot-kibo-comfort-pk,True,132,f45c320b-81eb-4215-a1ff-0cf4fe62c538,2026-03-22 20:50:13.431230,
Drop Shot,Kibo Control Pk,Drop Shot Brasil,22,499.9,https://www.dropshot.com.br/raquete-de-pickleball-drop-shot-kibo-control-ok,True,133,2ebdb07f-c752-4b63-873c-ba38b057d501,2026-03-22 20:50:13.455033,
Drop Shot,Kibo Attack Pk,Drop Shot Brasil,22,499.9,https://www.dropshot.com.br/raquete-de-pickleball-drop-shot-kibo-attack-pk,True,134,424dd621-9885-4068-ba1e-acd34d5700a8,2026-03-22 20:50:13.477290,
Drop Shot,Explorer Comfort Pk,Drop Shot Brasil,22,799.9,https://www.dropshot.com.br/raquete-de-pickleball-drop-shot-explorer-comfort-pk,True,135,8847c16a-a27d-4a86-9a90-bdc2d43dc609,2026-03-22 20:50:13.497742,
Drop Shot,Explorer Control Pk,Drop Shot Brasil,22,799.9,https://www.dropshot.com.br/raquete-de-pickleball-drop-shot-explorer-control-pk,True,136,35490fc1-d2a0-4d7c-9ab1-b479b64c4fb6,2026-03-22 20:50:13.521581,
Drop Shot,Explorer Attack Pk,Drop Shot Brasil,22,799.9,https://www.dropshot.com.br/raquete-de-pickleball-drop-shot-explorer-attack-pl,True,137,3753185c-7b03-4f7e-964f-89bd477e7dde,2026-03-22 20:50:13.543168,
Drop Shot,Furia Comfort Pk,Drop Shot Brasil,22,1119.9,https://www.dropshot.com.br/raquete-de-pickleball-drop-shot-furia-comfort-pk,True,138,fe06c595-e129-4e80-85ee-8250d52f5b73,2026-03-22 20:50:13.565394,
Drop Shot,Furia Control Pk,Drop Shot Brasil,22,1119.9,https://www.dropshot.com.br/raquete-de-pickleball-drop-shot-furia-control-pk,True,139,6bc1b474-6c04-47eb-b456-d93fc957738c,2026-03-22 20:50:13.586022,
Drop Shot,Furia Attack Pk,Drop Shot Brasil,22,1199.9,https://www.dropshot.com.br/raquete-de-pickleball-drop-shot-furia-attack-pk,True,140,e2cbbb59-b414-4270-98a4-d1b7c99188c0,2026-03-22 20:50:13.607108,
Drop Shot,Conqueror Control Pk,Drop Shot Brasil,22,1399.0,https://www.dropshot.com.br/raquete-de-pickleball-drop-shot-conqueror-control-pk,True,141,255bd2be-8b3c-477f-8f0d-9067304fd1a6,2026-03-22 20:50:13.627609,
Drop Shot,Conqueror Attack Pk,Drop Shot Brasil,22,1399.9,https://www.dropshot.com.br/raquete-de-pickleball-drop-shot-conqueror-attack-pk,True,142,df88a55a-7695-4e53-8e86-18bc07c7258a,2026-03-22 20:50:13.650060,
Drop Shot,Axion Control Pk,Drop Shot Brasil,22,1599.9,https://www.dropshot.com.br/raquete-de-pickleball-drop-shot-axion-control-pk,True,143,25ade14f-df8a-4d1e-af1a-f00508abe89c,2026-03-22 20:50:13.672566,
Drop Shot,Axion Attack Pk,Drop Shot Brasil,22,1599.9,https://www.dropshot.com.br/raquete-de-pickleball-drop-shot-axion-attack-pk,True,144,d31301e6-0d26-4e6b-bfbf-f81c4add3013,2026-03-22 20:50:13.694749,
Pulse,Hyperlight (16Mm),PCKL House,18,485.0,https://pcklhouse.com.br/produtos/raquete-pulse-hyperlight-16mm/,True,145,1b9bc1b6-6301-432b-8823-313de4dd99b3,2026-03-22 21:53:07.810569,
Com,2 Raquetes Cs Pro Hyperlight (15Mm),PCKL House,18,2500.0,https://pcklhouse.com.br/produtos/kit-com-2-raquetes-cs-pro-hyperlight-15mm/,True,146,6186ec38-f469-49c2-8e8f-63d6e8d78809,2026-03-22 21:53:07.841553,
Cs,Pro Hyperlight (15Mm),PCKL House,18,1340.0,https://pcklhouse.com.br/produtos/raquete-cs-pro-hyperlight-15mm/,True,147,a8522a61-3efd-488a-9e7c-5c5407a523bf,2026-03-22 21:53:07.865558,
Boom,Hyperlight (15Mm),PCKL House,18,1499.0,https://pcklhouse.com.br/produtos/raquete-boom-hyperlight-15mm/,True,148,dcab9e26-0e74-4eb3-b621-e81d917090f3,2026-03-22 21:53:07.884369,
Adidas,Pb Adipower Carbon Team Paddle (14Mm),PCKL House,18,747.69,https://pcklhouse.com.br/produtos/raquete-adidas-pb-adipower-carbon-team-paddle-14mm/,True,149,ee3d102e-723f-41f9-a5a2-a8fe87d39395,2026-03-22 21:53:07.904749,
Adidas,Pb Adipower Carbon Team Paddle (16Mm),PCKL House,18,1174.04,https://pcklhouse.com.br/produtos/raquete-adidas-pb-adipower-carbon-team-paddle-16mm/,True,150,e3486111-a106-4612-b057-2470f7f2366b,2026-03-22 21:53:07.925152,
Adidas,Pb Adipower Ctrl 2 Paddle (14Mm),PCKL House,18,558.22,https://pcklhouse.com.br/produtos/raquete-adidas-pb-adipower-ctrl-2-paddle-14mm/,True,151,13ea9764-3ab9-491e-a036-f5008cfff04a,2026-03-22 21:53:07.943958,
Adidas,Pb Adipower Attk 3.2 (14Mm),PCKL House,18,890.87,https://pcklhouse.com.br/produtos/raquete-adidas-pb-adipower-attk-3-2-14mm/,True,152,ead56381-6b7a-486c-a74c-888e4bc93b9e,2026-03-22 21:53:07.959228,
Adidas,Pb Rx 44 2 Pb3Ca0U16 (14Mm),PCKL House,18,881.77,https://pcklhouse.com.br/produtos/raquete-adidas-pb-rx-44-2-pb3ca0u16-14mm/,True,153,3e128644-e356-4af6-99af-5e7cbd66ef9d,2026-03-22 21:53:07.974600,
Eagle,Pro Masasport (20Mm),PCKL House,18,895.0,https://pcklhouse.com.br/produtos/raquete-pickleball-eagle-pro-masasport-20mm/,True,154,9c793d3d-8028-44ba-b36a-5baee3771a15,2026-03-22 21:53:07.991744,
Falcon,Pro Masasport (16Mm),PCKL House,18,895.0,https://pcklhouse.com.br/produtos/raquete-pickleball-falcon-pro-masasport-16mm/,True,155,d3030ee3-fb93-4d79-a2aa-c7500be895d0,2026-03-22 21:53:08.008272,
Joola,Essentials (12Mm),PCKL House,18,349.0,https://pcklhouse.com.br/produtos/raquete-de-pickleball-joola-essentials-12mm/,True,156,7f8dd1f2-1ede-4388-8053-3ab030ad5200,2026-03-22 21:53:08.023800,
Joola,Agassi/Graf Champion Set Ss25,PCKL House,18,899.0,https://pcklhouse.com.br/produtos/kit-de-pickleball-joola-agassi-graf-champion-set-ss25/,True,157,bb478668-4ce4-46c9-8ffa-d03f18718a6e,2026-03-22 21:53:08.038799,
Joola,Agassi Champion Ss25 (12Mm),PCKL House,18,449.0,https://pcklhouse.com.br/produtos/raquete-de-pickleball-joola-agassi-champion-ss25-12mm/,True,158,342febfd-ec70-4639-b833-c86419369035,2026-03-22 21:53:08.052960,
Joola,Graf Champion Ss25 (12Mm),PCKL House,18,449.0,https://pcklhouse.com.br/produtos/raquete-de-pickleball-joola-graf-champion-ss25-12mm/,True,159,dc4911c9-42ce-40f0-86bb-32aa9829ca5f,2026-03-22 22:17:49.032607,
Joola,Seneca Cds (16Mm),PCKL House,18,499.0,https://pcklhouse.com.br/produtos/raquete-de-pickleball-joola-seneca-cds-16mm/,True,160,097e018f-450c-4e45-86b8-d0a895da605a,2026-03-22 22:17:49.133427,
Joola,Seneca Fds (14Mm),PCKL House,18,499.0,https://pcklhouse.com.br/produtos/raquete-de-pickleball-joola-seneca-fds-14mm/,True,161,96a2a600-574f-42e6-b24b-07e488e4927e,2026-03-22 22:17:49.170115,
Joola,Ben Johns Perseus Cfs (16Mm),PCKL House,18,1199.0,https://pcklhouse.com.br/produtos/raquete-de-pickleball-joola-ben-johns-perseus-cfs-16mm/,True,162,bd6b3fd3-a2e2-471e-bcac-d471901947d8,2026-03-22 22:17:49.195541,
Joola,Collin Johns Scorpeus Cfs (16Mm),PCKL House,18,1199.0,https://pcklhouse.com.br/produtos/raquete-de-pickleball-joola-collin-johns-scorpeus-cfs-16mm/,True,163,c71a1a46-34b1-405a-bbfd-48610dd06416,2026-03-22 22:17:49.222060,
Joola,Anna Bright Scorpeus Cfs14,PCKL House,18,1199.0,https://pcklhouse.com.br/produtos/raquete-de-pickleball-joola-anna-bright-scorpeus-cfs14/,True,164,01b8bcc9-2f69-4935-99e4-446105818307,2026-03-22 22:17:49.252681,
Joola,Ben Johns Hyperion C2 Cfs (16Mm),PCKL House,18,1199.0,https://pcklhouse.com.br/produtos/raquete-de-pickleball-joola-ben-johns-hyperion-c2-cfs-16mm/,True,165,fbd62a30-cb71-4917-824a-9cbff2b2c8ad,2026-03-22 22:17:49.272933,
Joola,Tyson Mcguffin Magnus Cas (14Mm),PCKL House,18,799.0,https://pcklhouse.com.br/produtos/raquete-de-pickleball-joola-tyson-mcguffin-magnus-cas-14mm/,True,166,3a8c28cb-f9bb-4325-a21f-01a4ba5ad2d2,2026-03-22 22:17:49.284510,
Joola,Ben Johns Perseus 3S,PCKL House,18,1797.0,https://pcklhouse.com.br/produtos/raquete-de-pickleball-joola-ben-johns-perseus-3s/,True,167,34300b74-5c1d-4956-85ec-91bb4067a598,2026-03-22 22:17:49.291046,
Joola,Tyson Mcguffin Magnus 3S (16Mm),PCKL House,18,1797.0,https://pcklhouse.com.br/produtos/raquete-de-pickleball-joola-tyson-mcguffin-magnus-3s-16mm/,True,168,664e0323-af11-4fc4-b002-c037a314ef84,2026-03-22 22:17:49.300073,
Joola,Tyson Mcguffin Magnus 3S (14Mm),PCKL House,18,1797.0,https://pcklhouse.com.br/produtos/raquete-de-pickleball-joola-tyson-mcguffin-magnus-3s-14mm/,True,169,82a26862-3224-4a17-81cc-61b4cbf6d231,2026-03-22 22:17:49.308648,
Joola,Collin Johns Scorpeus 3S (16Mm),PCKL House,18,1797.0,https://pcklhouse.com.br/produtos/raquete-de-pickleball-joola-collin-johns-scorpeus-3s-16mm/,True,170,2f381d4b-1495-440b-9db4-2f26e4e8c8d0,2026-03-22 22:17:49.316607,
Joola,Anna Bright Scorpeus 3S (14Mm),PCKL House,18,1797.0,https://pcklhouse.com.br/produtos/raquete-de-pickleball-joola-anna-bright-scorpeus-3s-14mm/,True,171,0af22584-0ef0-46c1-a889-99f1ec5b74f6,2026-03-22 22:17:49.325310,
Joola,Simone Jardim Hyperion 3S (16Mm),PCKL House,18,1797.0,https://pcklhouse.com.br/produtos/raquete-de-pickleball-joola-simone-jardim-hyperion-3s-16mm/,True,172,518f9e9f-2e0a-4951-b5f3-5d8c04c74444,2026-03-22 22:17:49.333693,
Joola,Ben Johns Hyperion 3S (14Mm),PCKL House,18,1797.0,https://pcklhouse.com.br/produtos/raquete-de-pickleball-joola-ben-johns-hyperion-3s-14mm/,True,173,9507ab6c-575e-4201-9ed8-694f7128446c,2026-03-22 22:17:49.341823,
Joola,Agassi Edge Ss25 (16Mm),PCKL House,18,799.0,https://pcklhouse.com.br/produtos/raquete-de-pickleball-joola-agassi-edge-ss25-16mm/,True,174,e0819869-8add-49ba-90c8-ed343865c662,2026-03-22 22:17:49.349498,
Joola,Graf Edge Ss25 (16Mm),PCKL House,18,799.0,https://pcklhouse.com.br/produtos/raquete-de-pickleball-joola-graf-edge-ss25-16mm/,True,175,821cc67d-3721-4402-a30a-3ae7f00ddbad,2026-03-22 22:17:49.358204,
Joola,Ben Johns Perseus Pro Iv,PCKL House,18,1997.0,https://pcklhouse.com.br/produtos/raquete-de-pickleball-joola-ben-johns-perseus-pro-iv/,True,176,2509c48a-dc75-43f8-bec0-7e3ab2150051,2026-03-22 22:17:49.364467,
Joola,Anna Bright Scorpeus Pro Iv (14Mm),PCKL House,18,1997.0,https://pcklhouse.com.br/produtos/raquete-de-pickleball-joola-anna-bright-scorpeus-pro-iv-14mm/,True,177,1b508d69-00e0-4043-adfd-9a46b4f56569,2026-03-22 22:17:49.373159,
Joola,Agassi Pro,PCKL House,18,1997.0,https://pcklhouse.com.br/produtos/raquete-de-pickleball-joola-agassi-pro/,True,178,a775658b-41c7-4d38-9bb4-eb375bdcc8fa,2026-03-22 22:17:49.380574,
Joola,Graf Pro (16Mm),PCKL House,18,1997.0,https://pcklhouse.com.br/produtos/raquete-de-pickleball-joola-graf-pro-16mm/,True,179,6da6a6ca-fa7e-4485-b097-0bb425f8789f,2026-03-22 22:17:49.388120,
Joola,Collin Johns Scorpeus Iv (16Mm),PCKL House,18,1997.0,https://pcklhouse.com.br/produtos/raquete-de-pickleball-joola-collin-johns-scorpeus-iv-16mm/,True,180,da2ac4b2-4e65-4ec4-9520-d9c9dba3ae05,2026-03-22 22:17:49.396278,
Joola,Tyson Mcguffin Magnus Pro Iv,PCKL House,18,1997.0,https://pcklhouse.com.br/produtos/raquete-de-pickleball-joola-tyson-mcguffin-magnus-pro-iv/,True,181,affb73a1-d97f-4094-81fc-d18c0790bd3f,2026-03-22 22:17:49.401693,
Joola,Ben Johns Hyperion Pro Iv,PCKL House,18,1997.0,https://pcklhouse.com.br/produtos/raquete-de-pickleball-joola-ben-johns-hyperion-pro-iv/,True,182,34f6268e-e684-4b2d-bd50-d16323b4a337,2026-03-22 22:17:49.406889,
Joola,Simone Jardim Hyperion Pro Iv (16Mm),PCKL House,18,1997.0,https://pcklhouse.com.br/produtos/raquete-de-pickleball-joola-simone-jardim-hyperion-pro-iv-16mm/,True,183,7e46830c-6217-4b76-be35-3423d5d5db01,2026-03-22 22:17:49.414886,
Joola,Hyperion 3S Dual (16Mm),PCKL House,18,1797.0,https://pcklhouse.com.br/produtos/raquete-de-pickleball-joola-hyperion-3s-dual-16mm/,True,184,b3147ac0-5bb8-458d-abbc-95e75c951914,2026-03-22 22:17:49.422188,
Joola,Scorpeus 3S Dual (14Mm),PCKL House,18,1797.0,https://pcklhouse.com.br/produtos/raquete-de-pickleball-joola-scorpeus-3s-dual-14mm/,True,185,13906975-05ae-47ab-b728-00eac20cf869,2026-03-22 22:17:49.429687,
Joola,Magnus 3S Dual (14Mm),PCKL House,18,1797.0,https://pcklhouse.com.br/produtos/raquete-de-pickleball-joola-magnus-3s-dual-14mm/,True,186,85111088-20f9-494c-aaed-661ef6e29295,2026-03-22 22:17:49.435993,
Joola,Perseus 3S Dual,PCKL House,18,1797.0,https://pcklhouse.com.br/produtos/raquete-de-pickleball-joola-perseus-3s-dual/,True,187,6c537d19-0a04-416f-89ce-cf6be5d4b69b,2026-03-22 22:17:49.440422,
Drop Shot,Axion Attack Pk,PCKL House,18,1119.9,https://pcklhouse.com.br/produtos/raquete-de-pickleball-drop-shot-axion-attack-pk/,True,188,d31301e6-0d26-4e6b-bfbf-f81c4add3013,2026-03-22 22:17:49.444990,
Drop Shot,Axion Control Pk,PCKL House,18,1119.9,https://pcklhouse.com.br/produtos/raquete-de-pickleball-drop-shot-axion-control-pk/,True,189,25ade14f-df8a-4d1e-af1a-f00508abe89c,2026-03-22 22:17:49.449427,
Drop Shot,Conqueror Control Pk,PCKL House,18,979.9,https://pcklhouse.com.br/produtos/raquete-de-pickleball-drop-shot-conqueror-control-pk/,True,190,255bd2be-8b3c-477f-8f0d-9067304fd1a6,2026-03-22 22:17:49.454437,
Drop Shot,Furia Comfort Pk,PCKL House,18,839.9,https://pcklhouse.com.br/produtos/raquete-de-pickleball-drop-shot-furia-comfort-pk/,True,191,fe06c595-e129-4e80-85ee-8250d52f5b73,2026-03-22 22:17:49.458968,
Drop Shot,Explorer Control Pk,PCKL House,18,559.9,https://pcklhouse.com.br/produtos/raquete-de-pickleball-drop-shot-explorer-control-pk/,True,192,35490fc1-d2a0-4d7c-9ab1-b479b64c4fb6,2026-03-22 22:17:49.469528,
Drop Shot,Explorer Comfort Pk,PCKL House,18,559.9,https://pcklhouse.com.br/produtos/raquete-de-pickleball-drop-shot-explorer-comfort-pk/,True,193,8847c16a-a27d-4a86-9a90-bdc2d43dc609,2026-03-22 22:17:49.475745,
Drop Shot,Kibo Comfort Pk,PCKL House,18,349.9,https://pcklhouse.com.br/produtos/raquete-de-pickleball-drop-shot-kibo-comfort-pk/,True,194,f45c320b-81eb-4215-a1ff-0cf4fe62c538,2026-03-22 22:17:49.481040,
